age,d18O,Ca2
103500,-36.33,NA
103520,-36.33,NA
103520,-35.73,13.57
103540,-35.73,13.57
103540,-35.45,14.36
103560,-35.45,14.36
103560,-35.45,14.17
103580,-35.45,14.17
103580,-35.73,16.36
103600,-35.73,16.36
103600,-35.74,19.71
103620,-35.74,19.71
103620,-35.15,15.98
103640,-35.15,15.98
103640,-35.32,16.69
103660,-35.32,16.69
103660,-35.47,16.19
103680,-35.47,16.19
103680,-35.69,16.12
103700,-35.69,16.12
103700,-35.62,15.89
103720,-35.62,15.89
103720,-36.59,17.59
103740,-36.59,17.59
103740,-36.93,20.12
103760,-36.93,20.12
103760,-36.05,17.83
103780,-36.05,17.83
103780,-36.02,14.46
103800,-36.02,14.46
103800,-36.62,15.31
103820,-36.62,15.31
103820,-36.44,18.05
103840,-36.44,18.05
103840,-36.47,14.34
103860,-36.47,14.34
103860,-36.57,13.5
103880,-36.57,13.5
103880,-35.98,15.67
103900,-35.98,15.67
103900,-36,NA
103920,-36,NA
103920,-35.79,20.82
103940,-35.79,20.82
103940,-36.61,23.77
103960,-36.61,23.77
103960,-36.32,23.58
103980,-36.32,23.58
103980,-36.52,29.85
104000,-36.52,29.85
104000,NA,NA
104020,NA,NA
104020,NA,NA
104040,NA,NA
104040,NA,NA
104060,NA,NA
104060,NA,NA
104080,NA,NA
104080,NA,NA
104100,NA,NA
104100,NA,NA
104120,NA,NA
104120,NA,NA
104140,NA,NA
104140,NA,NA
104160,NA,NA
104160,NA,NA
104180,NA,NA
104180,NA,NA
104200,NA,NA
104200,NA,NA
104220,NA,NA
104220,NA,NA
104240,NA,NA
104240,NA,NA
104260,NA,NA
104260,NA,NA
104280,NA,NA
104280,NA,NA
104300,NA,NA
104300,NA,NA
104320,NA,NA
104320,NA,NA
104340,NA,NA
104340,NA,NA
104360,NA,NA
104360,NA,NA
104380,NA,NA
104380,NA,NA
104400,NA,NA
104400,NA,NA
104420,NA,NA
104420,NA,NA
104440,NA,NA
104440,NA,NA
104460,NA,NA
104460,NA,NA
104480,NA,NA
104480,NA,NA
104500,NA,NA
104500,NA,NA
104520,NA,NA
104520,NA,NA
104540,NA,NA
104540,NA,NA
104560,NA,NA
104560,NA,NA
104580,NA,NA
104580,NA,NA
104600,NA,NA
104600,NA,NA
104620,NA,NA
104620,NA,NA
104640,NA,NA
104640,NA,NA
104660,NA,NA
104660,NA,NA
104680,NA,NA
104680,NA,NA
104700,NA,NA
104700,NA,NA
104720,NA,NA
104720,NA,NA
104740,NA,NA
104740,NA,NA
104760,NA,NA
104760,NA,NA
104780,NA,NA
104780,NA,NA
104800,NA,NA
104800,NA,NA
104820,NA,NA
104820,NA,NA
104840,NA,NA
104840,NA,NA
104860,NA,NA
104860,NA,NA
104880,NA,NA
104880,NA,NA
104900,NA,NA
104900,NA,NA
104920,NA,NA
104920,NA,NA
104940,NA,NA
104940,NA,NA
104960,NA,NA
104960,NA,NA
104980,NA,NA
104980,NA,NA
105000,NA,NA
105000,NA,NA
105020,NA,NA
105020,NA,NA
105040,NA,NA
105040,NA,NA
105060,NA,NA
105060,NA,NA
105080,NA,NA
105080,NA,NA
105100,NA,NA
105100,NA,NA
105120,NA,NA
105120,NA,NA
105140,NA,NA
105140,NA,NA
105160,NA,NA
105160,NA,NA
105180,NA,NA
105180,NA,NA
105200,NA,NA
105200,NA,NA
105220,NA,NA
105220,NA,NA
105240,NA,NA
105240,NA,NA
105260,NA,NA
105260,NA,NA
105280,NA,NA
105280,NA,NA
105300,NA,NA
105300,NA,NA
105320,NA,NA
105320,NA,NA
105340,NA,NA
105340,NA,NA
105360,NA,NA
105360,NA,NA
105380,NA,NA
105380,NA,NA
105400,NA,NA
105400,NA,NA
105420,NA,NA
105420,NA,NA
105440,NA,NA
105440,NA,NA
105460,NA,NA
105460,NA,NA
105480,NA,NA
105480,NA,NA
105500,NA,NA
105500,NA,NA
105520,NA,NA
105520,NA,NA
105540,NA,NA
105540,NA,NA
105560,NA,NA
105560,NA,NA
105580,NA,NA
105580,NA,NA
105600,NA,NA
105600,NA,NA
105620,NA,NA
105620,NA,NA
105640,NA,NA
105640,NA,NA
105660,NA,NA
105660,NA,NA
105680,NA,NA
105680,NA,NA
105700,NA,NA
105700,NA,NA
105720,NA,NA
105720,NA,NA
105740,NA,NA
105740,NA,NA
105760,NA,NA
105760,NA,NA
105780,NA,NA
105780,NA,NA
105800,NA,NA
105800,NA,NA
105820,NA,NA
105820,NA,NA
105840,NA,NA
105840,NA,NA
105860,NA,NA
105860,NA,NA
105880,NA,NA
105880,NA,NA
105900,NA,NA
105900,NA,NA
105920,NA,NA
105920,NA,NA
105940,NA,NA
105940,NA,NA
105960,NA,NA
105960,NA,NA
105980,NA,NA
105980,NA,NA
106000,NA,NA
106000,NA,NA
106020,NA,NA
106020,NA,NA
106040,NA,NA
106040,NA,NA
106060,NA,NA
106060,NA,NA
106080,NA,NA
106080,NA,NA
106100,NA,NA
106100,NA,NA
106120,NA,NA
106120,NA,NA
106140,NA,NA
106140,NA,NA
106160,NA,NA
106160,NA,NA
106180,NA,NA
106180,NA,NA
106200,NA,NA
106200,NA,NA
106220,NA,NA
106220,NA,NA
106240,NA,NA
106240,NA,NA
106260,NA,NA
106260,NA,NA
106280,NA,NA
106280,NA,NA
106300,NA,NA
106300,NA,NA
106320,NA,NA
106320,NA,NA
106340,NA,NA
106340,NA,NA
106360,NA,NA
106360,NA,NA
106380,NA,NA
106380,NA,NA
106400,NA,NA
106400,NA,NA
106420,NA,NA
106420,NA,NA
106440,NA,NA
106440,NA,NA
106460,NA,NA
106460,NA,NA
106480,NA,NA
106480,NA,NA
106500,NA,NA
106500,NA,NA
106520,NA,NA
106520,NA,NA
106540,NA,NA
106540,NA,NA
106560,NA,NA
106560,NA,NA
106580,NA,NA
106580,NA,NA
106600,NA,NA
106600,NA,NA
106620,NA,NA
106620,NA,NA
106640,NA,NA
106640,NA,NA
106660,NA,NA
106660,NA,NA
106680,NA,NA
106680,NA,NA
106700,NA,NA
106700,NA,NA
106720,NA,NA
106720,NA,NA
106740,NA,NA
106740,NA,NA
106760,NA,NA
106760,NA,NA
106780,NA,NA
106780,NA,NA
106800,NA,NA
106800,NA,NA
106820,NA,NA
106820,NA,NA
106840,NA,NA
106840,NA,NA
106860,NA,NA
106860,NA,NA
106880,NA,NA
106880,NA,NA
106900,NA,NA
106900,NA,NA
106920,NA,NA
106920,NA,NA
106940,NA,NA
106940,NA,NA
106960,NA,NA
106960,NA,NA
106980,NA,NA
106980,NA,NA
107000,NA,NA
107000,NA,NA
107020,NA,NA
107020,NA,NA
107040,NA,NA
107040,NA,NA
107060,NA,NA
107060,NA,NA
107080,NA,NA
107080,NA,NA
107100,NA,NA
107100,NA,NA
107120,NA,NA
107120,NA,NA
107140,NA,NA
107140,NA,NA
107160,NA,NA
107160,NA,NA
107180,NA,NA
107180,NA,NA
107200,NA,NA
107200,NA,NA
107220,NA,NA
107220,NA,NA
107240,NA,NA
107240,NA,NA
107260,NA,NA
107260,NA,NA
107280,NA,NA
107280,NA,NA
107300,NA,NA
107300,NA,NA
107320,NA,NA
107320,NA,NA
107340,NA,NA
107340,NA,NA
107360,NA,NA
107360,NA,NA
107380,NA,NA
107380,NA,NA
107400,NA,NA
107400,NA,NA
107420,NA,NA
107420,NA,NA
107440,NA,NA
107440,NA,NA
107460,NA,NA
107460,NA,NA
107480,NA,NA
107480,NA,NA
107500,NA,NA
107500,NA,NA
107520,NA,NA
107520,NA,NA
107540,NA,NA
107540,NA,NA
107560,NA,NA
107560,NA,NA
107580,NA,NA
107580,NA,NA
107600,NA,NA
107600,NA,NA
107620,NA,NA
107620,NA,NA
107640,NA,NA
107640,NA,NA
107660,NA,NA
107660,NA,NA
107680,NA,NA
107680,NA,NA
107700,NA,NA
107700,NA,NA
107720,NA,NA
107720,NA,NA
107740,NA,NA
107740,NA,NA
107760,NA,NA
107760,NA,NA
107780,NA,NA
107780,NA,NA
107800,NA,NA
107800,NA,NA
107820,NA,NA
107820,NA,NA
107840,NA,NA
107840,NA,NA
107860,NA,NA
107860,NA,NA
107880,NA,NA
107880,NA,NA
107900,NA,NA
107900,NA,NA
107920,NA,NA
107920,NA,NA
107940,NA,NA
107940,NA,NA
107960,NA,NA
107960,NA,NA
107980,NA,NA
107980,NA,NA
108000,NA,NA
108000,NA,NA
108020,NA,NA
108020,NA,NA
108040,NA,NA
108040,NA,NA
108060,NA,NA
108060,NA,NA
108080,NA,NA
108080,NA,NA
108100,NA,NA
108100,NA,NA
108120,NA,NA
108120,NA,NA
108140,NA,NA
108140,NA,NA
108160,NA,NA
108160,NA,NA
108180,NA,NA
108180,NA,NA
108200,NA,NA
108200,NA,NA
108220,NA,NA
108220,NA,NA
108240,NA,NA
108240,NA,NA
108260,NA,NA
108260,NA,NA
108280,NA,NA
108280,NA,NA
108300,NA,NA
108300,NA,NA
108320,NA,NA
108320,NA,NA
108340,NA,NA
108340,NA,NA
108360,NA,NA
108360,NA,NA
108380,NA,NA
108380,NA,NA
108400,NA,NA
108400,NA,NA
108420,NA,NA
108420,NA,NA
108440,NA,NA
108440,NA,NA
108460,NA,NA
108460,NA,NA
108480,NA,NA
108480,NA,NA
108500,NA,NA
108500,NA,NA
108520,NA,NA
108520,NA,NA
108540,NA,NA
108540,NA,NA
108560,NA,NA
108560,NA,NA
108580,NA,NA
108580,NA,NA
108600,NA,NA
108600,NA,NA
108620,NA,NA
108620,NA,NA
108640,NA,NA
108640,NA,NA
108660,NA,NA
108660,NA,NA
108680,NA,NA
108680,NA,NA
108700,NA,NA
108700,NA,NA
108720,NA,NA
108720,NA,NA
108740,NA,NA
108740,NA,NA
108760,NA,NA
108760,NA,NA
108780,NA,NA
108780,NA,NA
108800,NA,NA
108800,NA,NA
108820,NA,NA
108820,NA,NA
108840,NA,NA
108840,NA,NA
108860,NA,NA
108860,NA,NA
108880,NA,NA
108880,NA,NA
108900,NA,NA
108900,NA,NA
108920,NA,NA
108920,NA,NA
108940,NA,NA
108940,NA,NA
108960,NA,NA
108960,NA,NA
108980,NA,NA
108980,NA,NA
109000,NA,NA
109000,NA,NA
109020,NA,NA
109020,NA,NA
109040,NA,NA
109040,NA,NA
109060,NA,NA
109060,NA,NA
109080,NA,NA
109080,NA,NA
109100,NA,NA
109100,NA,NA
109120,NA,NA
109120,NA,NA
109140,NA,NA
109140,NA,NA
109160,NA,NA
109160,NA,NA
109180,NA,NA
109180,NA,NA
109200,NA,NA
109200,NA,NA
109220,NA,NA
109220,NA,NA
109240,NA,NA
109240,NA,NA
109260,NA,NA
109260,NA,NA
109280,NA,NA
109280,NA,NA
109300,NA,NA
109300,NA,NA
109320,NA,NA
109320,NA,NA
109340,NA,NA
109340,NA,NA
109360,NA,NA
109360,NA,NA
109380,NA,NA
109380,NA,NA
109400,NA,NA
109400,NA,NA
109420,NA,NA
109420,NA,NA
109440,NA,NA
109440,NA,NA
109460,NA,NA
109460,NA,NA
109480,NA,NA
109480,NA,NA
109500,NA,NA
109500,NA,NA
109520,NA,NA
109520,NA,NA
109540,NA,NA
109540,NA,NA
109560,NA,NA
109560,NA,NA
109580,NA,NA
109580,NA,NA
109600,NA,NA
109600,NA,NA
109620,NA,NA
109620,NA,NA
109640,NA,NA
109640,NA,NA
109660,NA,NA
109660,NA,NA
109680,NA,NA
109680,NA,NA
109700,NA,NA
109700,NA,NA
109720,NA,NA
109720,NA,NA
109740,NA,NA
109740,NA,NA
109760,NA,NA
109760,NA,NA
109780,NA,NA
109780,NA,NA
109800,NA,NA
109800,NA,NA
109820,NA,NA
109820,NA,NA
109840,NA,NA
109840,NA,NA
109860,NA,NA
109860,NA,NA
109880,NA,NA
109880,NA,NA
109900,NA,NA
109900,NA,NA
109920,NA,NA
109920,NA,NA
109940,NA,NA
109940,NA,NA
109960,NA,NA
109960,NA,NA
109980,NA,NA
109980,NA,NA
110000,NA,NA
110000,NA,NA
110020,NA,NA
110020,NA,NA
110040,NA,NA
110040,NA,NA
110060,NA,NA
110060,NA,NA
110080,NA,NA
110080,NA,NA
110100,NA,NA
110100,NA,NA
110120,NA,NA
110120,NA,NA
110140,NA,NA
110140,NA,NA
110160,NA,NA
110160,NA,NA
110180,NA,NA
110180,NA,NA
110200,NA,NA
110200,NA,NA
110220,NA,NA
110220,NA,NA
110240,NA,NA
110240,NA,NA
110260,NA,NA
110260,NA,NA
110280,NA,NA
110280,NA,NA
110300,NA,NA
110300,NA,NA
110320,NA,NA
110320,NA,NA
110340,NA,NA
110340,NA,NA
110360,NA,NA
110360,NA,NA
110380,NA,NA
110380,NA,NA
110400,NA,NA
110400,NA,NA
110420,NA,NA
110420,NA,NA
110440,NA,NA
110440,NA,NA
110460,NA,NA
110460,NA,NA
110480,NA,NA
110480,NA,NA
110500,NA,NA
110500,NA,NA
110520,NA,NA
110520,NA,NA
110540,NA,NA
110540,NA,NA
110560,NA,NA
110560,NA,NA
110580,NA,NA
110580,NA,NA
110600,NA,NA
110600,NA,NA
110620,NA,NA
110620,NA,NA
110640,NA,NA
110640,NA,NA
110660,NA,NA
110660,NA,NA
110680,NA,NA
110680,NA,NA
110700,NA,NA
110700,NA,NA
110720,NA,NA
110720,NA,NA
110740,NA,NA
110740,NA,NA
110760,NA,NA
110760,NA,NA
110780,NA,NA
110780,NA,NA
110800,NA,NA
110800,NA,NA
110820,NA,NA
110820,NA,NA
110840,NA,NA
110840,NA,NA
110860,NA,NA
110860,NA,NA
110880,NA,NA
110880,NA,NA
110900,NA,NA
110900,NA,NA
110920,NA,NA
110920,NA,NA
110940,NA,NA
110940,NA,NA
110960,NA,NA
110960,NA,NA
110980,NA,NA
110980,NA,NA
111000,NA,NA
111000,NA,NA
111020,NA,NA
111020,NA,NA
111040,NA,NA
111040,NA,NA
111060,NA,NA
111060,NA,NA
111080,NA,NA
111080,NA,NA
111100,NA,NA
111100,NA,NA
111120,NA,NA
111120,NA,NA
111140,NA,NA
111140,NA,NA
111160,NA,NA
111160,NA,NA
111180,NA,NA
111180,NA,NA
111200,NA,NA
111200,NA,NA
111220,NA,NA
111220,NA,NA
111240,NA,NA
111240,NA,NA
111260,NA,NA
111260,NA,NA
111280,NA,NA
111280,NA,NA
111300,NA,NA
111300,NA,NA
111320,NA,NA
111320,NA,NA
111340,NA,NA
111340,NA,NA
111360,NA,NA
111360,NA,NA
111380,NA,NA
111380,NA,NA
111400,NA,NA
111400,NA,NA
111420,NA,NA
111420,NA,NA
111440,NA,NA
111440,NA,NA
111460,NA,NA
111460,NA,NA
111480,NA,NA
111480,NA,NA
111500,NA,NA
111500,NA,NA
111520,NA,NA
111520,NA,NA
111540,NA,NA
111540,NA,NA
111560,NA,NA
111560,NA,NA
111580,NA,NA
111580,NA,NA
111600,NA,NA
111600,NA,NA
111620,NA,NA
111620,NA,NA
111640,NA,NA
111640,NA,NA
111660,NA,NA
111660,NA,NA
111680,NA,NA
111680,NA,NA
111700,NA,NA
111700,NA,NA
111720,NA,NA
111720,NA,NA
111740,NA,NA
111740,NA,NA
111760,NA,NA
111760,NA,NA
111780,NA,NA
111780,NA,NA
111800,NA,NA
111800,NA,NA
111820,NA,NA
111820,NA,NA
111840,NA,NA
111840,NA,NA
111860,NA,NA
111860,NA,NA
111880,NA,NA
111880,NA,NA
111900,NA,NA
111900,NA,NA
111920,NA,NA
111920,NA,NA
111940,NA,NA
111940,NA,NA
111960,NA,NA
111960,NA,NA
111980,NA,NA
111980,NA,NA
112000,NA,NA
112000,NA,NA
112020,NA,NA
112020,NA,NA
112040,NA,NA
112040,NA,NA
112060,NA,NA
112060,NA,NA
112080,NA,NA
112080,NA,NA
112100,NA,NA
112100,NA,NA
112120,NA,NA
112120,NA,NA
112140,NA,NA
112140,NA,NA
112160,NA,NA
112160,NA,NA
112180,NA,NA
112180,NA,NA
112200,NA,NA
112200,NA,NA
112220,NA,NA
112220,NA,NA
112240,NA,NA
112240,NA,NA
112260,NA,NA
112260,NA,NA
112280,NA,NA
112280,NA,NA
112300,NA,NA
112300,NA,NA
112320,NA,NA
112320,NA,NA
112340,NA,NA
112340,NA,NA
112360,NA,NA
112360,NA,NA
112380,NA,NA
112380,NA,NA
112400,NA,NA
112400,NA,NA
112420,NA,NA
112420,NA,NA
112440,NA,NA
112440,NA,NA
112460,NA,NA
112460,NA,NA
112480,NA,NA
112480,NA,NA
112500,NA,NA
112500,NA,NA
112520,NA,NA
112520,NA,NA
112540,NA,NA
112540,NA,NA
112560,NA,NA
112560,NA,NA
112580,NA,NA
112580,NA,NA
112600,NA,NA
112600,NA,NA
112620,NA,NA
112620,NA,NA
112640,NA,NA
112640,NA,NA
112660,NA,NA
112660,NA,NA
112680,NA,NA
112680,NA,NA
112700,NA,NA
112700,NA,NA
112720,NA,NA
112720,NA,NA
112740,NA,NA
112740,NA,NA
112760,NA,NA
112760,NA,NA
112780,NA,NA
112780,NA,NA
112800,NA,NA
112800,NA,NA
112820,NA,NA
112820,NA,NA
112840,NA,NA
112840,NA,NA
112860,NA,NA
112860,NA,NA
112880,NA,NA
112880,NA,NA
112900,NA,NA
112900,NA,NA
112920,NA,NA
112920,NA,NA
112940,NA,NA
112940,NA,NA
112960,NA,NA
112960,NA,NA
112980,NA,NA
112980,NA,NA
113000,NA,NA
113000,NA,NA
113020,NA,NA
113020,NA,NA
113040,NA,NA
113040,NA,NA
113060,NA,NA
113060,NA,NA
113080,NA,NA
113080,NA,NA
113100,NA,NA
113100,NA,NA
113120,NA,NA
113120,NA,NA
113140,NA,NA
113140,NA,NA
113160,NA,NA
113160,NA,NA
113180,NA,NA
113180,NA,NA
113200,NA,NA
113200,NA,NA
113220,NA,NA
113220,NA,NA
113240,NA,NA
113240,NA,NA
113260,NA,NA
113260,NA,NA
113280,NA,NA
113280,NA,NA
113300,NA,NA
113300,NA,NA
113320,NA,NA
113320,NA,NA
113340,NA,NA
113340,NA,NA
113360,NA,NA
113360,NA,NA
113380,NA,NA
113380,NA,NA
113400,NA,NA
113400,NA,NA
113420,NA,NA
113420,NA,NA
113440,NA,NA
113440,NA,NA
113460,NA,NA
113460,NA,NA
113480,NA,NA
113480,NA,NA
113500,NA,NA
113500,NA,NA
113520,NA,NA
113520,NA,NA
113540,NA,NA
113540,NA,NA
113560,NA,NA
113560,NA,NA
113580,NA,NA
113580,NA,NA
113600,NA,NA
113600,NA,NA
113620,NA,NA
113620,NA,NA
113640,NA,NA
113640,NA,NA
113660,NA,NA
113660,NA,NA
113680,NA,NA
113680,NA,NA
113700,NA,NA
113700,NA,NA
113720,NA,NA
113720,NA,NA
113740,NA,NA
113740,NA,NA
113760,NA,NA
113760,NA,NA
113780,NA,NA
113780,NA,NA
113800,NA,NA
113800,NA,NA
113820,NA,NA
113820,NA,NA
113840,NA,NA
113840,NA,NA
113860,NA,NA
113860,NA,NA
113880,NA,NA
113880,NA,NA
113900,NA,NA
113900,NA,NA
113920,NA,NA
113920,NA,NA
113940,NA,NA
113940,NA,NA
113960,NA,NA
113960,NA,NA
113980,NA,NA
113980,NA,NA
114000,NA,NA
114000,NA,NA
114020,NA,NA
114020,NA,NA
114040,NA,NA
114040,NA,NA
114060,NA,NA
114060,NA,NA
114080,NA,NA
114080,NA,NA
114100,NA,NA
114100,NA,NA
114120,NA,NA
114120,NA,NA
114140,NA,NA
114140,NA,NA
114160,NA,NA
114160,NA,NA
114180,NA,NA
114180,NA,NA
114200,NA,NA
114200,NA,NA
114220,NA,NA
114220,NA,NA
114240,NA,NA
114240,NA,NA
114260,NA,NA
114260,NA,NA
114280,NA,NA
114280,NA,NA
114300,NA,NA
114300,NA,NA
114320,NA,NA
114320,NA,NA
114340,NA,NA
114340,NA,NA
114360,NA,NA
114360,NA,NA
114380,NA,NA
114380,NA,NA
114400,NA,NA
114400,NA,NA
114420,NA,NA
114420,NA,NA
114440,NA,NA
114440,NA,NA
114460,NA,NA
114460,NA,NA
114480,NA,NA
114480,NA,NA
114500,NA,NA
114500,NA,NA
114520,NA,NA
114520,NA,NA
114540,NA,NA
114540,NA,NA
114560,NA,NA
114560,NA,NA
114580,NA,NA
114580,NA,NA
114600,NA,NA
114600,NA,NA
114620,NA,NA
114620,NA,NA
114640,NA,NA
114640,NA,NA
114660,NA,NA
114660,NA,NA
114680,NA,NA
114680,NA,NA
114700,NA,NA
114700,NA,NA
114720,NA,NA
114720,NA,NA
114740,NA,NA
114740,NA,NA
114760,NA,NA
114760,NA,NA
114780,NA,NA
114780,NA,NA
114800,NA,NA
114800,NA,NA
114820,NA,NA
114820,NA,NA
114840,NA,NA
114840,NA,NA
114860,NA,NA
114860,NA,NA
114880,NA,NA
114880,NA,NA
114900,NA,NA
114900,NA,NA
114920,NA,NA
114920,NA,NA
114940,NA,NA
114940,NA,NA
114960,NA,NA
114960,NA,NA
114980,NA,NA
114980,NA,NA
115000,NA,NA
115000,NA,NA
115020,NA,NA
115020,NA,NA
115040,NA,NA
115040,NA,NA
115060,NA,NA
115060,NA,NA
115080,NA,NA
115080,NA,NA
115100,NA,NA
115100,NA,NA
115120,NA,NA
115120,NA,NA
115140,NA,NA
115140,NA,NA
115160,NA,NA
115160,NA,NA
115180,NA,NA
115180,NA,NA
115200,NA,NA
115200,NA,NA
115220,NA,NA
115220,NA,NA
115240,NA,NA
115240,NA,NA
115260,NA,NA
115260,NA,NA
115280,NA,NA
115280,NA,NA
115300,NA,NA
115300,NA,NA
115320,NA,NA
115320,NA,NA
115340,NA,NA
115340,NA,NA
115360,NA,NA
115360,NA,NA
115380,NA,NA
115380,NA,NA
115400,NA,NA
115400,NA,NA
115420,NA,NA
115420,NA,NA
115440,NA,NA
115440,NA,NA
115460,NA,NA
115460,NA,NA
115480,NA,NA
115480,NA,NA
115500,NA,NA
115500,NA,NA
115520,NA,NA
115520,NA,NA
115540,NA,NA
115540,NA,NA
115560,NA,NA
115560,NA,NA
115580,NA,NA
115580,NA,NA
115600,NA,NA
115600,NA,NA
115620,NA,NA
115620,NA,NA
115640,NA,NA
115640,NA,NA
115660,NA,NA
115660,NA,NA
115680,NA,NA
115680,NA,NA
115700,NA,NA
115700,NA,NA
115720,NA,NA
115720,NA,NA
115740,NA,NA
115740,NA,NA
115760,NA,NA
115760,NA,NA
115780,NA,NA
115780,NA,NA
115800,NA,NA
115800,NA,NA
115820,NA,NA
115820,NA,NA
115840,NA,NA
115840,NA,NA
115860,NA,NA
115860,NA,NA
115880,NA,NA
115880,NA,NA
115900,NA,NA
115900,NA,NA
115920,NA,NA
115920,NA,NA
115940,NA,NA
115940,NA,NA
115960,NA,NA
115960,NA,NA
115980,NA,NA
115980,NA,NA
116000,NA,NA
116000,NA,NA
116020,NA,NA
116020,NA,NA
116040,NA,NA
116040,NA,NA
116060,NA,NA
116060,NA,NA
116080,NA,NA
116080,NA,NA
116100,NA,NA
116100,NA,NA
116120,NA,NA
116120,NA,NA
116140,NA,NA
116140,NA,NA
116160,NA,NA
116160,NA,NA
116180,NA,NA
116180,NA,NA
116200,NA,NA
116200,NA,NA
116220,NA,NA
116220,NA,NA
116240,NA,NA
116240,NA,NA
116260,NA,NA
116260,NA,NA
116280,NA,NA
116280,NA,NA
116300,NA,NA
116300,NA,NA
116320,NA,NA
116320,NA,NA
116340,NA,NA
116340,NA,NA
116360,NA,NA
116360,NA,NA
116380,NA,NA
116380,NA,NA
116400,NA,NA
116400,NA,NA
116420,NA,NA
116420,NA,NA
116440,NA,NA
116440,NA,NA
116460,NA,NA
116460,NA,NA
116480,NA,NA
116480,NA,NA
116500,NA,NA
116500,NA,NA
116520,NA,NA
116520,NA,NA
116540,NA,NA
116540,NA,NA
116560,NA,NA
116560,NA,NA
116580,NA,NA
116580,NA,NA
116600,NA,NA
116600,NA,NA
116620,NA,NA
116620,NA,NA
116640,NA,NA
116640,NA,NA
116660,NA,NA
116660,NA,NA
116680,NA,NA
116680,NA,NA
116700,NA,NA
116700,NA,NA
116720,NA,NA
116720,NA,NA
116740,NA,NA
116740,NA,NA
116760,NA,NA
116760,NA,NA
116780,NA,NA
116780,NA,NA
116800,NA,NA
116800,NA,NA
116820,NA,NA
116820,NA,NA
116840,NA,NA
116840,NA,NA
116860,NA,NA
116860,NA,NA
116880,NA,NA
116880,NA,NA
116900,NA,NA
116900,NA,NA
116920,NA,NA
116920,NA,NA
116940,NA,NA
116940,NA,NA
116960,NA,NA
116960,NA,NA
116980,NA,NA
116980,NA,NA
117000,NA,NA
117000,NA,NA
117020,NA,NA
117020,NA,NA
117040,NA,NA
117040,NA,NA
117060,NA,NA
117060,NA,NA
117080,NA,NA
117080,NA,NA
117100,NA,NA
117100,NA,NA
117120,NA,NA
117120,NA,NA
117140,NA,NA
117140,NA,NA
117160,NA,NA
117160,NA,NA
117180,NA,NA
117180,NA,NA
117200,NA,NA
117200,NA,NA
117220,NA,NA
117220,NA,NA
117240,NA,NA
117240,NA,NA
117260,NA,NA
117260,NA,NA
117280,NA,NA
117280,NA,NA
117300,NA,NA
117300,NA,NA
117320,NA,NA
117320,NA,NA
117340,NA,NA
117340,NA,NA
117360,NA,NA
117360,NA,NA
117380,NA,NA
117380,NA,NA
117400,NA,NA
117400,NA,NA
117420,NA,NA
117420,NA,NA
117440,NA,NA
117440,NA,NA
117460,NA,NA
117460,NA,NA
117480,NA,NA
117480,NA,NA
117500,NA,NA
117500,NA,NA
117520,NA,NA
117520,NA,NA
117540,NA,NA
117540,NA,NA
117560,NA,NA
117560,NA,NA
117580,NA,NA
117580,NA,NA
117600,NA,NA
117600,NA,NA
117620,NA,NA
117620,NA,NA
117640,NA,NA
117640,NA,NA
117660,NA,NA
117660,NA,NA
117680,NA,NA
117680,NA,NA
117700,NA,NA
117700,NA,NA
117720,NA,NA
117720,NA,NA
117740,NA,NA
117740,NA,NA
117760,NA,NA
117760,NA,NA
117780,NA,NA
117780,NA,NA
117800,NA,NA
117800,NA,NA
117820,NA,NA
117820,NA,NA
117840,NA,NA
117840,NA,NA
117860,NA,NA
117860,NA,NA
117880,NA,NA
117880,NA,NA
117900,NA,NA
117900,NA,NA
117920,NA,NA
117920,NA,NA
117940,NA,NA
117940,NA,NA
117960,NA,NA
117960,NA,NA
117980,NA,NA
117980,NA,NA
118000,NA,NA
118000,NA,NA
118020,NA,NA
118020,NA,NA
118040,NA,NA
118040,NA,NA
118060,NA,NA
118060,NA,NA
118080,NA,NA
118080,NA,NA
118100,NA,NA
118100,NA,NA
118120,NA,NA
118120,NA,NA
118140,NA,NA
118140,NA,NA
118160,NA,NA
118160,NA,NA
118180,NA,NA
118180,NA,NA
118200,NA,NA
118200,NA,NA
118220,NA,NA
118220,NA,NA
118240,NA,NA
118240,NA,NA
118260,NA,NA
118260,NA,NA
118280,NA,NA
118280,NA,NA
118300,NA,NA
118300,NA,NA
118320,NA,NA
118320,NA,NA
118340,NA,NA
118340,NA,NA
118360,NA,NA
118360,NA,NA
118380,NA,NA
118380,NA,NA
118400,NA,NA
118400,NA,NA
118420,NA,NA
118420,NA,NA
118440,NA,NA
118440,NA,NA
118460,NA,NA
118460,NA,NA
118480,NA,NA
118480,NA,NA
118500,NA,NA
118500,NA,NA
118520,NA,NA
118520,NA,NA
118540,NA,NA
118540,NA,NA
118560,NA,NA
118560,NA,NA
118580,NA,NA
118580,NA,NA
118600,NA,NA
118600,NA,NA
118620,NA,NA
118620,NA,NA
118640,NA,NA
118640,NA,NA
118660,NA,NA
118660,NA,NA
118680,NA,NA
118680,NA,NA
118700,NA,NA
118700,NA,NA
118720,NA,NA
118720,NA,NA
118740,NA,NA
118740,NA,NA
118760,NA,NA
118760,NA,NA
118780,NA,NA
118780,NA,NA
118800,NA,NA
118800,NA,NA
118820,NA,NA
118820,NA,NA
118840,NA,NA
118840,NA,NA
118860,NA,NA
118860,NA,NA
118880,NA,NA
